,Product ID,Quantity,Sales,Profit,discount
5799,TEC-HEW-10004522,1,265.11,90.12,withOutDiscount
5800,TEC-HEW-10004652,1,43.281,-92.349,withDiscount
5800,TEC-HEW-10004652,10,1442.7,86.4,withOutDiscount
5801,TEC-HEW-10004833,1,60.048,-69.072,withDiscount
5801,TEC-HEW-10004833,10,1501.2,210.0,withOutDiscount
5802,TEC-HEW-10004937,1,127.824,-44.766,withDiscount
5802,TEC-HEW-10004937,2,639.12,293.94,withOutDiscount
5803,TEC-HP -10000081,5,650.6999999999999,169.05,withOutDiscount
5803,TEC-HP -10000081,3,143.154,-145.836,withDiscount
5804,TEC-HP -10000464,6,418.392,-198.828,withDiscount
5804,TEC-HP -10000464,2,348.66,142.92,withOutDiscount
5805,TEC-HP -10001426,1,50.292,-47.778,withDiscount
5805,TEC-HP -10001426,7,880.11,193.62,withOutDiscount
5806,TEC-HP -10001577,3,729.99,364.95000000000005,withOutDiscount
5806,TEC-HP -10001577,1,97.332,-24.348,withDiscount
5807,TEC-HP -10001905,2,99.432,-64.668,withDiscount
5807,TEC-HP -10001905,2,248.58,84.48,withOutDiscount
5808,TEC-HP -10002095,4,980.52,333.36,withOutDiscount
5808,TEC-HP -10002095,1,98.052,-63.738,withDiscount
5809,TEC-HP -10003248,3,894.42,44.64,withOutDiscount
5809,TEC-HP -10003248,3,327.954,-521.826,withDiscount
5810,TEC-HP -10003345,8,410.616,-424.344,withDiscount
5810,TEC-HP -10003345,11,1881.99,733.9200000000001,withOutDiscount
5811,TEC-HP -10003894,1,144.084,-194.526,withDiscount
5811,TEC-HP -10003894,5,1801.05,108.0,withOutDiscount
5812,TEC-HP -10004012,8,991.44,158.4,withOutDiscount
5812,TEC-HP -10004012,1,49.572,-54.558,withDiscount
5813,TEC-HP -10004082,1,172.53,86.25,withOutDiscount
5813,TEC-HP -10004082,1,69.012,-17.268,withDiscount
5814,TEC-HP -10004149,1,72.567,-120.963,withDiscount
5814,TEC-HP -10004149,11,2660.79,531.96,withOutDiscount
5815,TEC-HP -10004451,4,154.44,-257.4,withDiscount
5815,TEC-HP -10004451,1,128.7,25.74,withOutDiscount
5816,TEC-HP -10004590,1,90.414,-210.966,withDiscount
5816,TEC-HP -10004590,5,1506.9,0.0,withOutDiscount
5817,TEC-KON-10000005,1,86.31,36.24,withOutDiscount
5817,TEC-KON-10000005,8,258.93,-141.63000000000002,withDiscount
5818,TEC-KON-10000091,3,146.34,57.06,withOutDiscount
5818,TEC-KON-10000091,1,19.512,-10.248,withDiscount
5819,TEC-KON-10000302,5,423.0,148.05,withOutDiscount
5819,TEC-KON-10000302,1,76.14,21.15,withDiscount
5820,TEC-KON-10000562,6,155.142,-258.678,withDiscount
5820,TEC-KON-10000562,17,1465.23,292.74,withOutDiscount
5821,TEC-KON-10000837,5,1339.8,388.5,withOutDiscount
5821,TEC-KON-10000837,1,107.184,-83.076,withDiscount
5822,TEC-KON-10001388,2,344.487,52.947,withDiscount
5822,TEC-KON-10001388,3,794.97,357.65999999999997,withOutDiscount
5823,TEC-KON-10001507,5,876.4499999999999,245.39999999999998,withOutDiscount
5823,TEC-KON-10001507,14,736.218,-1030.72,withDiscount
5824,TEC-KON-10002052,1,94.032,-169.278,withDiscount
5824,TEC-KON-10002052,6,1880.6399999999999,300.78000000000003,withOutDiscount
5825,TEC-KON-10002194,6,1597.5,479.15999999999997,withOutDiscount
5825,TEC-KON-10002194,1,79.875,-106.515,withDiscount
5826,TEC-KON-10002309,2,627.12,106.56,withOutDiscount
5826,TEC-KON-10002309,1,94.068,-166.212,withDiscount
5827,TEC-KON-10002482,4,333.36,139.92,withOutDiscount
5827,TEC-KON-10002482,3,91.67399999999999,-53.406,withDiscount
5828,TEC-KON-10003116,8,334.32,-324.96000000000004,withDiscount
5828,TEC-KON-10003116,2,238.8,73.98,withOutDiscount
5829,TEC-KON-10003726,1,52.551,-84.099,withDiscount
5829,TEC-KON-10003726,2,350.34,77.04,withOutDiscount
5830,TEC-KON-10004519,1,68.928,-63.762,withDiscount
5830,TEC-KON-10004519,1,172.32,39.63,withOutDiscount
5831,TEC-KON-10004735,6,416.592,-354.168,withDiscount
5831,TEC-KON-10004735,4,694.32,180.48,withOutDiscount
5832,TEC-KON-10004774,1,93.555,-199.605,withDiscount
5832,TEC-KON-10004774,9,2806.65,168.21,withOutDiscount
5833,TEC-LOG-10001434,2,145.32,30.48,withOutDiscount
5833,TEC-LOG-10001434,2,58.128,-56.712,withDiscount
5834,TEC-LOG-10001482,3,210.78000000000003,18.9,withOutDiscount
5834,TEC-LOG-10001482,1,21.078,-42.882,withDiscount
5835,TEC-LOG-10001871,3,742.59,89.1,withOutDiscount
5835,TEC-LOG-10001871,2,198.024,-237.636,withDiscount
5836,TEC-LOG-10002018,20,2023.8,40.2,withOutDiscount
5836,TEC-LOG-10002018,1,40.476,-58.704,withDiscount
5837,TEC-LOG-10002218,5,232.65,99.9,withOutDiscount
5837,TEC-LOG-10002218,4,74.448,-31.752,withDiscount
5838,TEC-LOG-10002262,2,24.408,-10.392,withDiscount
5838,TEC-LOG-10002262,3,91.53,39.33,withOutDiscount
5839,TEC-LOG-10002431,1,18.528,-20.862,withDiscount
5839,TEC-LOG-10002431,6,277.92,41.58,withOutDiscount
5840,TEC-LOG-10002589,1,31.077,-55.953,withDiscount
5840,TEC-LOG-10002589,11,1139.49,182.15999999999997,withOutDiscount
5841,TEC-LOG-10003079,2,56.64,25.44,withOutDiscount
5841,TEC-LOG-10003079,2,16.992,-14.208,withDiscount
5842,TEC-LOG-10003254,12,887.4,88.56,withOutDiscount
5842,TEC-LOG-10003254,3,88.74,-110.97,withDiscount
5843,TEC-LOG-10003539,9,94.815,-93.105,withDiscount
5843,TEC-LOG-10003539,4,108.36,24.84,withOutDiscount
5844,TEC-LOG-10003634,1,19.128,-22.482,withDiscount
5844,TEC-LOG-10003634,10,478.2,62.1,withOutDiscount
5845,TEC-LOG-10003995,6,264.78000000000003,108.53999999999999,withOutDiscount
5845,TEC-LOG-10003995,8,141.216,-67.104,withDiscount
5846,TEC-LOG-10004419,5,58.368,-49.182,withDiscount
5846,TEC-LOG-10004419,6,184.32,55.260000000000005,withOutDiscount
5847,TEC-MA-10000002,16,2159.888,363.72900000000004,withDiscount
5847,TEC-MA-10000002,20,3401.4,1156.2,withOutDiscount
5848,TEC-MA-10000003,3,220.09,69.8805,withDiscount
5848,TEC-MA-10000003,5,431.55,181.2,withOutDiscount
5849,TEC-MA-10000110,5,186.3,-156.6,withDiscount
5849,TEC-MA-10000110,9,670.6800000000001,53.46,withOutDiscount
5850,TEC-MA-10000161,15,2453.594,673.545,withDiscount
5850,TEC-MA-10000161,24,4278.99,1526.19,withOutDiscount
5851,TEC-MA-10000232,7,818.02,302.54,withOutDiscount
5851,TEC-MA-10000232,4,140.232,-154.328,withDiscount
5852,TEC-MA-10000261,13,482.42999999999995,72.15,withOutDiscount
5852,TEC-MA-10000261,4,126.174,-0.066,withDiscount
5853,TEC-MA-10000331,10,1614.806,-1027.8945,withDiscount
5853,TEC-MA-10000331,18,4804.380000000001,47.52,withOutDiscount
5854,TEC-MA-10000334,8,1065.96,-128.04000000000002,withDiscount
5854,TEC-MA-10000334,4,1065.96,468.96,withOutDiscount
5855,TEC-MA-10000354,17,471.52840000000003,-112.932,withDiscount
5855,TEC-MA-10000354,3,119.88,16.74,withOutDiscount
5856,TEC-MA-10000423,9,138.537,33.6447,withDiscount
5856,TEC-MA-10000423,3,65.97,31.0059,withOutDiscount
5857,TEC-MA-10000429,16,2757.12,882.24,withOutDiscount
5857,TEC-MA-10000429,8,1144.2,206.765,withDiscount
5858,TEC-MA-10000473,19,1718.7,707.34,withOutDiscount
5858,TEC-MA-10000473,20,1491.8125,385.8335,withDiscount
5859,TEC-MA-10000488,5,3999.95,1159.99,withOutDiscount
5859,TEC-MA-10000488,9,5279.9400000000005,167.997,withDiscount
5860,TEC-MA-10000555,4,567.62,-116.26,withDiscount
5860,TEC-MA-10000555,10,1709.6999999999998,0.0,withOutDiscount
5861,TEC-MA-10000559,4,568.14,200.46,withDiscount
5861,TEC-MA-10000559,6,1002.6,451.08,withOutDiscount
5862,TEC-MA-10000605,10,1493.8609999999999,202.0605,withDiscount
5862,TEC-MA-10000605,5,849.75,203.85,withOutDiscount
5863,TEC-MA-10000606,17,3752.747,440.3044,withDiscount
5863,TEC-MA-10000606,21,2630.07,955.98,withOutDiscount
5864,TEC-MA-10000687,2,97.56,38.04,withOutDiscount
5864,TEC-MA-10000687,13,524.385,137.505,withDiscount
5865,TEC-MA-10000697,8,1308.0,300.72,withOutDiscount
5865,TEC-MA-10000697,16,2171.285,156.72,withDiscount
5866,TEC-MA-10000742,4,1242.36,285.72,withOutDiscount
5866,TEC-MA-10000742,4,745.416,-211.224,withDiscount
5867,TEC-MA-10000768,4,558.955,-94.3248,withDiscount
5867,TEC-MA-10000768,3,505.08,15.12,withOutDiscount
5868,TEC-MA-10000772,9,455.976,-1018.404,withDiscount
5868,TEC-MA-10000772,6,521.82,15.48,withOutDiscount
5869,TEC-MA-10000864,9,1188.0,-950.4,withDiscount
5869,TEC-MA-10000864,7,3080.0,1416.8,withOutDiscount
5870,TEC-MA-10000875,15,2608.03,-2058.474,withDiscount
5870,TEC-MA-10000875,2,628.44,6.24,withOutDiscount
5871,TEC-MA-10000888,3,51.156,-52.884,withDiscount
5871,TEC-MA-10000888,5,284.20000000000005,110.80000000000001,withOutDiscount
5872,TEC-MA-10000946,7,332.01,112.77,withOutDiscount
5872,TEC-MA-10000946,6,241.89249999999998,53.973,withDiscount
5873,TEC-MA-10000982,10,2162.7380000000003,-470.364,withDiscount
5873,TEC-MA-10000982,6,1880.64,300.78,withOutDiscount
5874,TEC-MA-10001009,3,927.72,259.74,withOutDiscount
5874,TEC-MA-10001009,10,2659.462,432.86400000000003,withDiscount
5875,TEC-MA-10001015,2,327.24,81.78,withOutDiscount
5875,TEC-MA-10001015,6,859.005,122.625,withDiscount
5876,TEC-MA-10001127,9,15749.91,5039.969999999999,withOutDiscount
5876,TEC-MA-10001127,8,3395.8399999999997,-1392.145,withDiscount
5877,TEC-MA-10001142,7,1189.65,166.53,withOutDiscount
5877,TEC-MA-10001142,16,1631.52,-707.04,withDiscount
5878,TEC-MA-10001197,3,107.505,-19.395,withDiscount
5878,TEC-MA-10001197,10,716.7,293.7,withOutDiscount
5879,TEC-MA-10001210,9,408.797,-29.951999999999998,withDiscount
5879,TEC-MA-10001210,9,471.68999999999994,32.94,withOutDiscount
5880,TEC-MA-10001261,5,1339.1999999999998,615.9000000000001,withOutDiscount
5880,TEC-MA-10001261,7,1687.39,674.772,withDiscount
5881,TEC-MA-10001267,2,87.12,22.62,withOutDiscount
5881,TEC-MA-10001267,4,115.8696,-13.130400000000002,withDiscount
5882,TEC-MA-10001290,11,1942.6,660.4399999999999,withOutDiscount
5882,TEC-MA-10001290,2,105.96,-127.16,withDiscount
5883,TEC-MA-10001302,3,100.8,42.3,withOutDiscount
5883,TEC-MA-10001302,3,30.24,-28.26,withDiscount
5884,TEC-MA-10001305,6,696.96,257.76,withOutDiscount
5884,TEC-MA-10001305,5,174.24,-191.76,withDiscount
5885,TEC-MA-10001358,2,149.04,65.52,withOutDiscount
5885,TEC-MA-10001358,7,432.961,140.641,withDiscount
5886,TEC-MA-10001372,3,520.74,208.26,withOutDiscount
5886,TEC-MA-10001372,3,468.66600000000005,156.18599999999998,withDiscount
5887,TEC-MA-10001475,6,573.91,62.89019999999999,withDiscount
5887,TEC-MA-10001475,4,442.32,101.64,withOutDiscount
5888,TEC-MA-10001494,7,1531.295,-634.431,withDiscount
5888,TEC-MA-10001494,4,1250.04,12.48,withOutDiscount
5889,TEC-MA-10001546,2,100.8,15.12,withDiscount
5889,TEC-MA-10001546,6,504.0,246.96,withOutDiscount
5890,TEC-MA-10001624,3,245.97,81.09,withOutDiscount
5890,TEC-MA-10001624,2,98.388,-11.532,withDiscount
5891,TEC-MA-10001627,4,883.95,234.27,withDiscount
5891,TEC-MA-10001627,10,2662.5,1038.3,withOutDiscount
5892,TEC-MA-10001711,4,267.336,10.056,withDiscount
5892,TEC-MA-10001711,9,761.4,182.52,withOutDiscount
5893,TEC-MA-10001726,5,402.886,-151.3644,withDiscount
5893,TEC-MA-10001726,6,692.64,27.54,withOutDiscount
5894,TEC-MA-10001727,3,330.075,-7.335,withDiscount
5894,TEC-MA-10001727,10,1222.5,97.8,withOutDiscount
5895,TEC-MA-10001752,2,482.328,107.148,withDiscount
5895,TEC-MA-10001752,6,1607.76,482.22,withOutDiscount
5896,TEC-MA-10001777,7,1859.55,18.48,withOutDiscount
5896,TEC-MA-10001777,7,1633.747,-207.322,withDiscount
5897,TEC-MA-10001825,1,46.53,12.54,withOutDiscount
5897,TEC-MA-10001825,2,46.53,-21.45,withDiscount
5898,TEC-MA-10001831,7,1227.03,73.5,withOutDiscount
5898,TEC-MA-10001831,2,262.935,-66.645,withDiscount
5899,TEC-MA-10001881,10,1723.2,396.3,withOutDiscount
5899,TEC-MA-10001881,2,206.784,-58.596,withDiscount
5900,TEC-MA-10001922,7,240.94,81.9,withOutDiscount
5900,TEC-MA-10001922,5,51.63,-61.97,withDiscount
5901,TEC-MA-10002029,2,221.4,57.54,withOutDiscount
5901,TEC-MA-10002029,3,298.89,53.099999999999994,withDiscount
5902,TEC-MA-10002039,2,100.56,14.04,withOutDiscount
5902,TEC-MA-10002039,15,603.36,-45.53999999999999,withDiscount
5903,TEC-MA-10002043,13,1500.7199999999998,645.0600000000001,withOutDiscount
5903,TEC-MA-10002043,3,311.688,114.228,withDiscount
5904,TEC-MA-10002080,4,700.64,161.12,withOutDiscount
5904,TEC-MA-10002080,2,210.192,-59.568,withDiscount
5905,TEC-MA-10002118,2,529.98,238.44,withOutDiscount
5905,TEC-MA-10002118,3,476.982,39.672,withDiscount
5906,TEC-MA-10002134,6,1880.64,282.06,withOutDiscount
5906,TEC-MA-10002134,7,1974.6680000000001,109.662,withDiscount
5907,TEC-MA-10002149,14,1694.28,745.08,withOutDiscount
5907,TEC-MA-10002149,5,508.284,169.28400000000002,withDiscount
5908,TEC-MA-10002316,4,1071.84,310.8,withOutDiscount
5908,TEC-MA-10002316,2,187.572,-192.948,withDiscount
5909,TEC-MA-10002340,16,1930.56,656.16,withOutDiscount
5909,TEC-MA-10002340,2,217.188,57.888,withDiscount
5910,TEC-MA-10002389,21,2288.79,503.37,withOutDiscount
5910,TEC-MA-10002389,1,90.4617,5.4417,withDiscount
5911,TEC-MA-10002428,14,2169.86,976.437,withOutDiscount
5911,TEC-MA-10002428,3,371.976,116.243,withDiscount
5912,TEC-MA-10002435,8,936.24,224.64,withOutDiscount
5912,TEC-MA-10002435,10,784.1009999999999,-105.399,withDiscount
5913,TEC-MA-10002468,14,4347.0,521.64,withOutDiscount
5913,TEC-MA-10002468,12,2794.5,-484.38,withDiscount
5914,TEC-MA-10002471,14,1135.26,567.42,withOutDiscount
5914,TEC-MA-10002471,2,134.609,53.4894,withDiscount
5915,TEC-MA-10002521,3,527.49,26.37,withOutDiscount
5915,TEC-MA-10002521,5,659.362,-175.8375,withDiscount
5916,TEC-MA-10002680,13,4037.67,928.5899999999999,withOutDiscount
5916,TEC-MA-10002680,5,1354.172,158.3724,withDiscount
5917,TEC-MA-10002686,3,522.72,177.66,withOutDiscount
5917,TEC-MA-10002686,10,984.456,-165.744,withDiscount
5918,TEC-MA-10002710,2,358.16,128.92,withOutDiscount
5918,TEC-MA-10002710,6,322.344,-365.376,withDiscount
5919,TEC-MA-10002711,5,850.35,136.05,withOutDiscount
5919,TEC-MA-10002711,8,1224.5030000000002,81.62400000000001,withDiscount
5920,TEC-MA-10002712,5,671.25,-308.85,withDiscount
5920,TEC-MA-10002712,2,537.0,144.96,withOutDiscount
5921,TEC-MA-10002771,5,1494.6,657.6,withOutDiscount
5921,TEC-MA-10002771,16,3362.85,684.45,withDiscount
5922,TEC-MA-10002779,8,944.4,462.72,withOutDiscount
5922,TEC-MA-10002779,4,283.32,42.48,withDiscount
5923,TEC-MA-10002780,2,628.44,276.48,withOutDiscount
5923,TEC-MA-10002780,9,2139.84,556.018,withDiscount
5924,TEC-MA-10002827,5,823.29,-392.76,withDiscount
5924,TEC-MA-10002827,3,759.96,30.33,withOutDiscount
5925,TEC-MA-10002844,7,588.78,65.22,withOutDiscount
5925,TEC-MA-10002844,7,618.732,-179.688,withDiscount
5926,TEC-MA-10002859,7,629.93,296.067,withOutDiscount
5926,TEC-MA-10002859,4,287.968,97.1892,withDiscount
5927,TEC-MA-10002864,27,1181.037,-238.143,withDiscount
5927,TEC-MA-10002864,5,253.5,4.95,withOutDiscount
5928,TEC-MA-10002871,12,1416.6,438.84,withOutDiscount
5928,TEC-MA-10002871,3,271.515,27.075000000000003,withDiscount
5929,TEC-MA-10002874,9,1053.27,252.72,withOutDiscount
5929,TEC-MA-10002874,14,1316.588,71.28750000000001,withDiscount
5930,TEC-MA-10002910,4,1236.96,24.72,withOutDiscount
5930,TEC-MA-10002910,12,2226.52,-1410.192,withDiscount
5931,TEC-MA-10002918,3,485.73,77.67,withOutDiscount
5931,TEC-MA-10002918,12,1675.7669999999998,43.5285,withDiscount
5932,TEC-MA-10002930,2,83.9,22.653,withOutDiscount
5932,TEC-MA-10002930,12,381.745,14.262999999999998,withDiscount
5933,TEC-MA-10002931,15,1121.1,336.75,withOutDiscount
5933,TEC-MA-10002931,10,592.2719999999999,129.612,withDiscount
5934,TEC-MA-10002941,7,1210.86,423.78,withOutDiscount
5934,TEC-MA-10002941,2,259.47,34.59,withDiscount
5935,TEC-MA-10002998,11,1117.112,-141.5081,withDiscount
5935,TEC-MA-10002998,7,861.21,60.27,withOutDiscount
5936,TEC-MA-10003078,9,1566.184,-689.13,withDiscount
5936,TEC-MA-10003078,11,2871.33,114.83999999999999,withOutDiscount
5937,TEC-MA-10003176,3,1029.6,115.83,withDiscount
5937,TEC-MA-10003176,1,312.09,143.55,withOutDiscount
5938,TEC-MA-10003183,3,479.97,239.985,withOutDiscount
5938,TEC-MA-10003183,6,767.952,287.982,withDiscount
5939,TEC-MA-10003198,7,389.15999999999997,4.230000000000004,withDiscount
5939,TEC-MA-10003198,16,1353.6,473.76,withOutDiscount
5940,TEC-MA-10003261,9,632.952,219.85200000000003,withDiscount
5940,TEC-MA-10003261,6,509.76,234.36,withOutDiscount
5941,TEC-MA-10003280,7,709.895,166.8345,withDiscount
5941,TEC-MA-10003280,6,715.86,250.38,withOutDiscount
5942,TEC-MA-10003314,7,416.745,99.855,withDiscount
5942,TEC-MA-10003314,6,476.28,204.66,withOutDiscount
5943,TEC-MA-10003326,5,865.9,129.8,withOutDiscount
5943,TEC-MA-10003326,13,370.74,-72.3,withDiscount
5944,TEC-MA-10003330,10,1209.0,72.3,withOutDiscount
5944,TEC-MA-10003330,3,301.041,-39.969,withDiscount
5945,TEC-MA-10003338,14,919.927,93.3678,withDiscount
5945,TEC-MA-10003338,2,163.98,45.9,withOutDiscount
5946,TEC-MA-10003349,2,100.56,14.04,withOutDiscount
5946,TEC-MA-10003349,2,60.336,-26.184,withDiscount
5947,TEC-MA-10003351,10,1742.4,714.3,withOutDiscount
5947,TEC-MA-10003351,9,1411.34,486.054,withDiscount
5948,TEC-MA-10003356,3,1349.85,364.46,withOutDiscount
5948,TEC-MA-10003356,2,269.97,-386.957,withDiscount
5949,TEC-MA-10003366,14,1571.36,94.08,withOutDiscount
5949,TEC-MA-10003366,6,202.032,-431.088,withDiscount
5950,TEC-MA-10003441,7,1978.83,725.55,withDiscount
5950,TEC-MA-10003441,2,628.2,270.12,withOutDiscount
5951,TEC-MA-10003461,4,148.104,36.504,withDiscount
5951,TEC-MA-10003461,7,304.92,109.62,withOutDiscount
5952,TEC-MA-10003471,2,29.808,-36.792,withDiscount
5952,TEC-MA-10003471,6,298.08,98.28,withOutDiscount
5953,TEC-MA-10003486,2,145.86,11.64,withOutDiscount
5953,TEC-MA-10003486,2,131.274,-2.946,withDiscount
5954,TEC-MA-10003492,18,4212.765,-426.91499999999996,withDiscount
5954,TEC-MA-10003492,9,2416.5,96.66,withOutDiscount
5955,TEC-MA-10003553,9,1898.923,-228.68079999999998,withDiscount
5955,TEC-MA-10003553,4,1039.08,93.48,withOutDiscount
5956,TEC-MA-10003557,22,5572.954,77.7885,withDiscount
5956,TEC-MA-10003557,5,1561.05,312.15,withOutDiscount
5957,TEC-MA-10003558,16,617.4,-76.2,withDiscount
5957,TEC-MA-10003558,6,302.4,42.3,withOutDiscount
5958,TEC-MA-10003607,5,600.3,102.0,withOutDiscount
5958,TEC-MA-10003607,18,1782.8909999999998,-10.989000000000004,withDiscount
5959,TEC-MA-10003624,1,301.77,138.81,withOutDiscount
5959,TEC-MA-10003624,7,1795.536,654.812,withDiscount
5960,TEC-MA-10003631,5,879.15,35.1,withOutDiscount
5960,TEC-MA-10003631,5,659.362,-184.688,withDiscount
5961,TEC-MA-10003632,15,696.15,341.09999999999997,withOutDiscount
5961,TEC-MA-10003632,3,125.307,54.297,withDiscount
5962,TEC-MA-10003698,19,1619.94,15.96,withOutDiscount
5962,TEC-MA-10003698,3,174.78300000000002,-78.477,withDiscount
5963,TEC-MA-10003796,1,51.75,17.58,withOutDiscount
5963,TEC-MA-10003796,7,279.967,40.7775,withDiscount
5964,TEC-MA-10003812,8,2131.92,532.8,withOutDiscount
5964,TEC-MA-10003812,5,946.039,-53.4105,withDiscount
5965,TEC-MA-10003856,4,163.152,22.631999999999998,withDiscount
5965,TEC-MA-10003856,2,98.88,28.62,withOutDiscount
5966,TEC-MA-10003868,9,671.76,33.480000000000004,withOutDiscount
5966,TEC-MA-10003868,3,111.96,-100.8,withDiscount
5967,TEC-MA-10003923,12,1476.36,59.04,withOutDiscount
5967,TEC-MA-10003923,8,867.362,-77.5185,withDiscount
5968,TEC-MA-10003927,14,4224.78,126.41999999999999,withOutDiscount
5968,TEC-MA-10003927,4,724.248,-446.712,withDiscount
5969,TEC-MA-10003986,2,207.825,12.225,withDiscount
5969,TEC-MA-10003986,3,366.75,73.35,withOutDiscount
5970,TEC-MA-10004023,16,1379.04,648.0,withOutDiscount
5970,TEC-MA-10004023,11,786.914,284.32439999999997,withDiscount
5971,TEC-MA-10004059,3,916.11,36.63,withOutDiscount
5971,TEC-MA-10004059,6,1649.0,-109.962,withDiscount
5972,TEC-MA-10004064,6,284.58,99.53999999999999,withOutDiscount
5972,TEC-MA-10004064,2,47.43,-14.25,withDiscount
5973,TEC-MA-10004116,1,301.89,3.0,withOutDiscount
5973,TEC-MA-10004116,1,181.134,-117.756,withDiscount
5974,TEC-MA-10004198,6,516.6899999999999,-124.11,withDiscount
5974,TEC-MA-10004198,5,861.15,327.15,withOutDiscount
5975,TEC-MA-10004298,20,882.504,-115.896,withDiscount
5975,TEC-MA-10004298,2,100.8,0.96,withOutDiscount
5976,TEC-MA-10004323,15,940.5,-60.60000000000001,withDiscount
5976,TEC-MA-10004323,2,103.5,6.18,withOutDiscount
5977,TEC-MA-10004421,8,2257.632,928.0319999999999,withDiscount
5977,TEC-MA-10004421,8,2508.48,1178.88,withOutDiscount
5978,TEC-MA-10004423,14,2266.74,883.6800000000001,withOutDiscount
5978,TEC-MA-10004423,13,1764.819,480.5495,withDiscount
5979,TEC-MA-10004424,8,679.68,108.72,withOutDiscount
5979,TEC-MA-10004424,4,282.067,-3.4128,withDiscount
5980,TEC-MA-10004428,7,1217.58,572.25,withOutDiscount
5980,TEC-MA-10004428,12,1781.144,674.866,withDiscount
5981,TEC-MA-10004446,3,768.51,169.02,withOutDiscount
5981,TEC-MA-10004446,6,1306.47,107.487,withDiscount
5982,TEC-MA-10004452,6,474.45799999999997,-179.3025,withDiscount
5982,TEC-MA-10004452,4,468.6,32.76,withOutDiscount
5983,TEC-MA-10004482,2,321.3,35.34,withOutDiscount
5983,TEC-MA-10004482,17,2065.519,-163.4505,withDiscount
5984,TEC-MA-10004502,5,1541.1,662.55,withOutDiscount
5984,TEC-MA-10004502,11,2814.05,881.238,withDiscount
5985,TEC-MA-10004533,12,1468.44,381.6,withOutDiscount
5985,TEC-MA-10004533,9,939.802,124.67160000000001,withDiscount
5986,TEC-MA-10004535,3,798.75,239.58,withOutDiscount
5986,TEC-MA-10004535,9,2036.81,359.302,withDiscount
5987,TEC-MA-10004603,4,1074.48,365.28,withOutDiscount
